reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote
A1FZQF7YZ4NYJA,B007WTAJTO,Vladislav P. Taranov,"[0, 0]",Perfect and fast. This microsdxc is just what I need for my surface tablet. Just plug and play operation with no issues.,5.0,Awesome Product,1357862400,2013-11-01,402,0,0
A1YZX5TOUWYOTR,B007WTAJTO,Vlado,"[3, 5]","32 gb card is unredable...tablet cant read it, camera cant read it... Unable to format it... And  i dont havve 20 words...I have 30$ less...",1.0,not working!,1348012800,2012-09-19,810,3,5
A1OF8VLGFF2P1W,B007WTAJTO,V. Lease,"[0, 0]",I bought this card for my Samsung Galaxy S3.  Unfortunately it failed after 4 months.  I contacted SanDisk and they promptly sent me another.  It has been going strong for 6 months.,3.0,Failed after 4 months but was quickly replaced by SanDisk,1386547200,2013-09-12,452,0,0
A3U7MV7WKB451S,B007WTAJTO,V. Lee,"[0, 0]",What can you say? It works like advertised and has a flair for its design. Fantastic for my GoPro Here 3. Now I just have to get more!,5.0,Great card!,1378944000,2013-12-09,364,0,0
A3D2XMRV8DSK3J,B007WTAJTO,V. M. Coniglio III,"[0, 0]",If you want TONS of storage on your phone or device this is the answer. The card is also FAST I can watch an HD movie or shoot one with my phone with no issues whatsoever.I upgraded from a 32g card to this newer faster one and can really tell the difference. The faster cards are worth the upgrade price.,5.0,FAST,1386979200,2013-12-14,359,0,0
A1VN9CDM192WG3,B007WTAJTO,"Vocal Fr. TonyFTL ""Tony R""","[0, 0]","There really isn't much anyone can say that's bad about SD, they are the best around...SC Cards are the best you can get",5.0,SC Cards are the best you can get,1362700800,2013-08-03,492,0,0
A3SRDVCD2ATIIS,B007WTAJTO,Voltaire,"[0, 0]","I don't get too worked up about memory cards, usually try to buy at least class 10. I am sure this is a fine card, just the one I purchased was defective.  Replaced it with another brand, not wanting to try twice.",3.0,Mine was defective,1388534400,2014-01-01,341,0,0
A360VP3RBMJFDL,B007WTAJTO,Voyn238,"[0, 0]","I got this card specifically to use for making ClockworkMod/PhilZ recovery backups on my S4. I tried using my 64GB cards, but neither recovery properly supports exFAT file systems. Yes, you can reformat in FAT32 if you really want to, but it's not optimal. Besides, I don't really want to carry 10+ GB of data backups around with me on a daily basis when I could carry music or videos instead. So now I leave this card safely tucked away on my desk and only use it when necessary. Works great!",5.0,For ClockworkMod/PhilZ backups,1399248000,2014-05-05,217,0,0
A95GAULT98B0W,B007WTAJTO,VS,"[0, 0]",Use it to store music and stuff in the cell phone...have had no problems or bad sectors.The included adapter is great for using it in the computer,5.0,No problems,1381276800,2013-09-10,454,0,0
A1EDPCGXJ43801,B007WTAJTO,"V. Smith ""md1explore""","[0, 0]","Fast memorycard, the only type of memory card I'll purchase. I've grown as they have grown. 4, 8, 16, 32,64 GB",5.0,Great memory card,1384819200,2013-11-19,384,0,0
A23ZFMB0HGB0HA,B007WTAJTO,V. Soffel,"[0, 0]","So far my experience with all SanDisk memory products has been nothing but excellent. They work in all products I've tried them in and are reliable. I have two of the 32GB cards, one is used in Samsung Galaxy S and the other in Sony Nex-5 camera.",5.0,Solid and reliable performer,1397174400,2014-11-04,34,0,0
A9KVBTLP0FLHQ,B007WTAJTO,VTAmazonian,"[0, 0]","This is a very fast card.  I have 2 or 3 of them now, and have had them for a few years, and they are all still working.",5.0,Very fast,1395792000,2014-03-26,257,0,0
A1FQFDCXTGY1PU,B007WTAJTO,VuKu the GreaT,"[0, 0]",This is the reason why I love non-apple products. You can increase memory with microsd's and its so much cheaper. These class 10 Sandisks' are amazing. I've bought several from 64gb to 16gb and every single one has lasted. I've had the 64gb for months now and I have no issues. The 16gb I've had for a year and its great. I would highly recommend this product.,5.0,Great price to increase your memory 10fold.,1362268800,2013-03-03,645,0,0
A2N9ADDVQCMS42,B007WTAJTO,"Wade ""Wade""","[0, 0]","PROsIt copies large files to the card at ~10-12 MB/s and it doesn't choke when slammed with a few hundred little files like pictures and mp3s. It writes 8mp images with a quickness and 1080p 20mbit recording is smooth in my LG Optimus G E970. I waited for these to get to ~this price before ordering, and as usual Amazon Prime is awesome.CONsNot as fast as the gold 16GB SanDisk microSD cards but for 64GB in this form factor, it's faster than I was anticipating.",5.0,"Slightly over advertised speed in exFAT, barely rated speed in FAT32 :-)",1356134400,2012-12-22,716,0,0
A2EG3ZPSDXOBLU,B007WTAJTO,Wael,"[1, 1]","see,,, I own an HTC HD2 with cyanogen Android Rom on it,, I wanted maximum memory capacity for various storage needs including shooting HQ videos ,,, I used to have a patriot 32GB Class 10 on it but the performance wasn't up to my expectations ,,,this badboy right here peroformed like a champ on my smartphone ,,, Alert : ""IT WORKS ON HTC HD2"" ,,,,once I popped this card on my laptop to transfer my data on it,,, I got no less than 14MB\S write speed which is above the specs of the this card,,,Apps access in FAAAST ,,, so far I'm pleased with it ,,, I'll update this after a While when I use it intensively ,,,well done SanDisk ,,,",5.0,"Well Done Product ,,,,",1343088000,2012-07-24,867,1,1
A28621TSIR5EOG,B007WTAJTO,"Walk Around ""Osprey""","[0, 0]","Have more than one of these MicroSDHC disks and they hold up in my MP3 players, phone, recorder camera etc.",5.0,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card,1387238400,2013-12-17,356,0,0
A10B2J2IRQXBWA,B007WTAJTO,walter goodwyn,"[0, 0]","super addition to my tablet,it gives me the space need for my music. I am very satisfied with quality as well as price.",5.0,my music saver,1384214400,2013-12-11,362,0,0
A16MAT54GTKJYS,B007WTAJTO,Walter Satterthwait,"[0, 0]","A fine product.  I've been using mine for over a year now, and it's never punked out on me.  I just bought another one, to use as a spare.  Delivered on time, reliable, priced fairly.",4.0,SanDisk Ultra 32 GB MicroSDHC C10/UHS1 Memory Card with Adapter...,1394150400,2014-07-03,158,0,0
A1GUPXR3NSTT9Q,B007WTAJTO,Walt,"[1, 3]","I own the Samsung Galaxy Tab 2 10.1I bought the 64g microSD card..(please keep in mind I know NOTHING about computers and I was able to do this.)I put it in the device to format...the tablet couldn't read it.  Would never mount.  Tried to format it with my computer....and still just wouldnt work..although it would be formatted.  Remember, I was using all defaults.Sent it back, Amazon sent me another one. (Amazingly fast service)...same thing.I called Amazon...they knew of no issue why my tablet wouldn't accept the card. (I would think that their customer service dept. would stay on top of these posts because I found that this was a HUGE issue)On my THIRD card I did some research.  For whatever reason for this SD card to work it must be formatted as a FAT 32 NOT an exFAT.  BUT...(this is the rub)...windows only allows for formatting either to exFAT or NTSF...(at first, I thought it was an adult swim reference).....so....that sucks....this means that I can't use this card because I can't format it properly.  But wait..there's more....there is a super easy fix....any idiot can do it.....from start to finish took me all of 45 seconds (after reading instructions)...and ta-duh.....now the micro SD card works fine. Thank-you Amazon for your excellent return policy..(super fast, super easy, super friendly)...BUT your live customer service should know about this.  I can't fault the operator...she was nice..seemed genuinely concerned and tried to make it right)...ok.. no more stalling..here is the address of the youtube video.  link to website is in the description.[...] ...link to website in description.  I used all defaults and worked perfect.  or search youtube - convert fat32",5.0,Samsung Galaxy Tab 2 - 10.1  - Did not work..had to convert from exFAT to FAT32 guide for idiots,1358208000,2013-01-15,692,1,3
A3PEJQ737X837L,B007WTAJTO,Washington,"[0, 0]","PERFECT,NO COMPLAINTS,USED AS A VIDEO CARD,ALMOST 5 HOURS OF VIDEO ON THIS LITTLE PIECE OF S,,,,,,,, HA I REMEMBER THE VHS TAPE,ARE WE GETTING CRAZY?",5.0,WORKS GREAT,1386547200,2013-09-12,452,0,0
A1F96SBHYYZ11U,B007WTAJTO,"watches ""enthusiast""","[0, 0]","never had a problem with it,it does exactly what it is made to do,love Sandisk product,smooth operation,high price but worth it.get it if you like to save,by waiting a day or two.enjoy",5.0,sandisk ultra 32 gb micro sdhc c 10/uhs1 memory card with adapter,1382227200,2013-10-20,414,0,0
A1QQA7Y92L4F9R,B007WTAJTO,Wavey Davey,"[0, 0]","People often ask me about bargain-basement pricing on no-name brands of media, and you know I just have to cite my own experiences with cheap media, and it's just that, cheap media, prone to failure or worse if it's a complex format as this one is, the SDXC format. They have crammed a TON of memory modules in that little bujgger, you know? I say go with experience, go with a leader in the field, so there's pretty much SanDisk at the top of the heap, and the rest trail far, far behind in volume and precision assembly techniques...so I vote for SanDisk every time, and unless my experience is changed  by some anomaly I'll keep on recommending SanDisk above all others.It's rated at 40MB/sec write speed, which is enough to keep up with even the fastest real camera or phone camera out there in the wild, and it certainly keeps up with my Samsung Note 3's 13-mega-pixel rocket camera, one that shoots up to 8fps in burst mode taking certain shots, so if it works for that camera perfect, chances are it will work for your setup great also!Buying the SanDisk memory module costs what, $5-$7 more than the others max, right? I say buy this one here, it's a winner in all respects.Wavey Davey 1-12-2014",5.0,SanDisk makes a MEAN SDXC-series of Micro-USB chips!,1389484800,2014-12-01,7,0,0
ARYHQ16DV5B9Q,B007WTAJTO,"Wayne B. Hodges ""WBH""","[0, 0]",I am familiar with Sandisk and the quality of product is obvious to me because it installed in my Lumia 820 and it works great.,5.0,MicroSD right,1366156800,2013-04-17,600,0,0
A3C9SYXO9UQ9VI,B007WTAJTO,wayne,"[0, 0]",bought for garmin gps. works very well. also has adapter for sdhc size memory card to plug into reader if you don't have a micro card reader,5.0,SanDisk Ultra 16 GB MicroSDHC Class 10 UHS-1 Memory Card,1391904000,2014-09-02,97,0,0
AWNYBOENG7FJA,B007WTAJTO,wayne,"[0, 0]","I bought two as a back up for my Gopro Hero 3.One from Amazon the other was a gift from BB.Both did not work in my cameras, thinking it was Gopro's new update.Kept getting a SDERRI returned other and it worked with no problem.NOTE to all, there are boot-legged products out there It is hard todetect. But of all the Items I've received from Amazon/Prime and beyondHave been great. I just got stuck with a bad batch.GoPro recommends HX,HC,XC and extreme micro cards.",2.0,Was it me or my camera,1389830400,2014-01-16,326,0,0
A1T0VXIRCZVXKZ,B007WTAJTO,W. B. Kristiansen,"[0, 0]",Great buy for this SanDisk 16 GB memory. Worked well in my Samsung S4 smartphone. I mainly use the extra memory to save photos and music. Like the adapter that I use frequently to copies files to my desk top pc.,5.0,I saved money buying this SanDisk from Amazon that sold for double the price at Staples and Best Buys.,1396310400,2014-01-04,338,0,0
ALKY0ZBYBSRQ3,B007WTAJTO,W.B. Rogers,"[0, 0]",Bought this to use in a video camera. It's super fast and holds a ton of data. Buy this one!,5.0,Great,1390521600,2014-01-24,318,0,0
A2QUYEV60ON392,B007WTAJTO,W. D. Koenig,"[0, 0]","great price and great manufacture.  the item met my needs for my new phone, I'll have ample storage now using this device.",5.0,good memory card,1384387200,2013-11-14,389,0,0
A39XMXZBKNZ0AO,B007WTAJTO,Weasel,"[0, 0]",The memory card works as advertised and I have had no issues while using it with my GoPro Hero 3.,5.0,No issues,1381363200,2013-10-10,424,0,0
A2VHR0D03JONEM,B007WTAJTO,WeeN,"[0, 0]","What can I say? This card just works. I'm honestly not a fan of Sandisk since their 64GB Ultra MicroSD died on me soon after my baby was born. I lost several weeks of photos, and I was quite angry.To be fair, they did send a new one after I sent them a photo of the old one snapped in half.",5.0,Good solid card,1398902400,2014-01-05,337,0,0
A1CIRS5UT82FWK,B007WTAJTO,WellHurfMyDurf,"[0, 0]",Now I have a lot more room on my phone. It can be overkill for some but extra space is only wasted if you never use it.,5.0,64 GB,1378598400,2013-08-09,486,0,0
ATG2WWEJPT5ME,B007WTAJTO,WendyBird,"[0, 0]",This chip has done very well for my Samsung galaxy note 2. I would highly recommend getting this brand. I have had other brands to have failed and taking all of my data with it.,5.0,Love it,1393459200,2014-02-27,284,0,0
A1J35KVD72FY5J,B007WTAJTO,wenghuizhang,"[0, 0]",This microSd card works well with my mobile phone and tablet PC. It was delivered to me in a speedy way than I had ever expected. I love it and would recommend it to my friends.,5.0,Great microSD card,1374710400,2013-07-25,501,0,0
A24G4ACPFMGKM7,B007WTAJTO,Wen Li,"[0, 0]",I use it for a tablet. I can only say it works with my tablet and it doesn't break. No more remarks.,5.0,Good,1380844800,2013-04-10,607,0,0
A2NSNH8RW55F32,B007WTAJTO,Wes Embry,"[0, 0]","We ordered two of them, one for me and one for my sun.We use them on our Galaxy 3 phones and have never hada problem.  I never worry about space on my phone now.",5.0,Works perfectly,1402185600,2014-08-06,124,0,0
